xl,fwd_only,0.06603461480117404,0.043076531408842725
xl,fwd_only,0.032501490006688984,0.01761268106366437
xl,fwd_bwd_optim,0.3651792388991453,0.003725981566801964
xl,fwd_only,1.185054855409544,0.010624441101345654
xl,fwd_only,0.5393091863894369,0.00399001269547124
xl,fwd_bwd_optim,1.684051683288999,0.004099129221757818
xl,fwd_bwd_optim,0.36422268650203476,0.0038789079199957562
xl,fwd_only,0.10261242299602599,0.0008514805523210479
xl,fwd_only,0.279809170414228,0.7770580633821302
xl,fwd_bwd_optim,0.3492184052010998,0.004366970152047728
xl,fwd_bwd_optim,1.6727162394905464,0.004861186874774162
xl,fwd_only,0.29567474720533937,0.7093153998351716
